Mešani: usnjar                    Moski average: 0.8922    Zenski average: 0.8580     Razlika: 0.0342
Skupno: usnjar                    Moski average: 0.8956    Zenski average: 0.8998     Razlika: -0.0042
Normalni: varilec                   Moski average: 0.8824    Zenski average: 0.9396     Razlika: -0.0572
Mešani: varilec                   Moski average: 0.8650    Zenski average: 0.9250     Razlika: -0.0601
Skupno: varilec                   Moski average: 0.8737    Zenski average: 0.9023     Razlika: -0.0286
Normalni: varnostnik                Moski average: 0.9063    Zenski average: 0.9192     Razlika: -0.0129
Mešani: varnostnik                Moski average: 0.8793    Zenski average: 0.8687     Razlika: 0.0106
Skupno: varnostnik                Moski average: 0.8928    Zenski average: 0.8992     Razlika: -0.0064
Normalni: varuh                     Moski average: 0.8822    Zenski average: 0.9012     Razlika: -0.0190
Mešani: varuh                     Moski average: 0.8690    Zenski average: 0.8714     Razlika: -0.0024
Skupno: varuh                     Moski average: 0.8756    Zenski average: 0.8851     Razlika: -0.0095
Normalni: vedeževalec               Moski average: 0.9175    Zenski average: 0.9431     Razlika: -0.0257
Mešani: vedeževalec               Moski average: 0.9048    Zenski average: 0.9208     Razlika: -0.0160
Skupno: vedeževalec               Moski average: 0.9111    Zenski average: 0.9240     Razlika: -0.0128
Normalni: veleposlanik              Moski average: 0.8733    Zenski average: 0.9363     Razlika: -0.0629
Mešani: veleposlanik              Moski average: 0.8684    Zenski average: 0.8985     Razlika: -0.0301
Skupno: veleposlanik              Moski average: 0.8708    Zenski average: 0.9023     Razlika: -0.0315
Normalni: veterinar                 Moski average: 0.8878    Zenski average: 0.9270     Razlika: -0.0392
Mešani: veterinar                 Moski average: 0.8866    Zenski average: 0.8949     Razlika: -0.0083
Skupno: veterinar                 Moski average: 0.8872    Zenski average: 0.9068     Razlika: -0.0196
Normalni: vinogradnik               Moski average: 0.8872    Zenski average: 0.8835     Razlika: 0.0036
Mešani: vinogradnik               Moski average: 0.8628    Zenski average: 0.8467     Razlika: 0.0161
Skupno: vinogradnik               Moski average: 0.8750    Zenski average: 0.8731     Razlika: 0.0018
Normalni: vodnik                    Moski average: 0.8753    Zenski average: 0.9021     Razlika: -0.0268
Mešani: vodnik                    Moski average: 0.8682    Zenski average: 0.8751     Razlika: -0.0068
Skupno: vodnik                    Moski average: 0.8717    Zenski average: 0.8851     Razlika: -0.0134
Normalni: vojak                     Moski average: 0.8922    Zenski average: 0.9339     Razlika: -0.0417
Mešani: vojak                     Moski average: 0.8805    Zenski average: 0.9013     Razlika: -0.0208
Skupno: vojak                     Moski average: 0.8864    Zenski average: 0.9072     Razlika: -0.0209
Normalni: vratar                    Moski average: 0.8748    Zenski average: 0.9035     Razlika: -0.0287
Mešani: vratar                    Moski average: 0.8890    Zenski average: 0.8892     Razlika: -0.0002
Skupno: vratar                    Moski average: 0.8819    Zenski average: 0.8962     Razlika: -0.0144
Normalni: založnik                  Moski average: 0.9140    Zenski average: 0.9171     Razlika: -0.0031
Mešani: založnik                  Moski average: 0.9069    Zenski average: 0.8795     Razlika: 0.0274
Skupno: založnik                  Moski average: 0.9104    Zenski average: 0.9120     Razlika: -0.0016
Normalni: zgodovinar                Moski average: 0.8748    Zenski average: 0.8945     Razlika: -0.0197
Mešani: zgodovinar                Moski average: 0.8684    Zenski average: 0.8630     Razlika: 0.0054
Skupno: zgodovinar                Moski average: 0.8716    Zenski average: 0.8815     Razlika: -0.0099
Normalni: zidar                     Moski average: 0.8872    Zenski average: 0.9138     Razlika: -0.0266
Mešani: zidar                     Moski average: 0.8682    Zenski average: 0.8944     Razlika: -0.0262
Skupno: zidar                     Moski average: 0.8777    Zenski average: 0.8910     Razlika: -0.0133
Normalni: zlatar                    Moski average: 0.8815    Zenski average: 0.8905     Razlika: -0.0091
Mešani: zlatar                    Moski average: 0.8626    Zenski average: 0.8617     Razlika: 0.0009
Skupno: zlatar                    Moski average: 0.8720    Zenski average: 0.8766     Razlika: -0.0045
Normalni: zobozdravnik              Moski average: 0.8960    Zenski average: 0.9119     Razlika: -0.0159
Mešani: zobozdravnik              Moski average: 0.8695    Zenski average: 0.8599     Razlika: 0.0096
Skupno: zobozdravnik              Moski average: 0.8827    Zenski average: 0.8907     Razlika: -0.0079
Normalni: zoolog                    Moski average: 0.9252    Zenski average: 0.9300     Razlika: -0.0049
Mešani: zoolog                    Moski average: 0.9132    Zenski average: 0.9034     Razlika: 0.0098
Skupno: zoolog                    Moski average: 0.9192    Zenski average: 0.9216     Razlika: -0.0024
Normalni: častnik                   Moski average: 0.9257    Zenski average: 0.9095     Razlika: 0.0162
Mešani: častnik                   Moski average: 0.9147    Zenski average: 0.8655     Razlika: 0.0492
Skupno: častnik                   Moski average: 0.9202    Zenski average: 0.9121     Razlika: 0.0081
Normalni: čebelar                   Moski average: 0.9190    Zenski average: 0.9235     Razlika: -0.0045
Mešani: čebelar                   Moski average: 0.9233    Zenski average: 0.8733     Razlika: 0.0500
Skupno: čebelar                   Moski average: 0.9212    Zenski average: 0.9234     Razlika: -0.0022
Normalni: čevljar                   Moski average: 0.9207    Zenski average: 0.9232     Razlika: -0.0025
Mešani: čevljar                   Moski average: 0.9124    Zenski average: 0.8870     Razlika: 0.0255
Skupno: čevljar                   Moski average: 0.9165    Zenski average: 0.9178     Razlika: -0.0013
Normalni: čolnar                    Moski average: 0.9289    Zenski average: 0.9312     Razlika: -0.0022
Mešani: čolnar                    Moski average: 0.9260    Zenski average: 0.8966     Razlika: 0.0293
Skupno: čolnar                    Moski average: 0.9275    Zenski average: 0.9286     Razlika: -0.0011
Normalni: šiviljec                  Moski average: 0.9222    Zenski average: 0.9307     Razlika: -0.0085
Mešani: šiviljec                  Moski average: 0.9147    Zenski average: 0.8979     Razlika: 0.0168
Skupno: šiviljec                  Moski average: 0.9185    Zenski average: 0.9227     Razlika: -0.0043
Normalni: škof                      Moski average: 0.8691    Zenski average: 0.9199     Razlika: -0.0508
Mešani: škof                      Moski average: 0.8832    Zenski average: 0.8713     Razlika: 0.0120
Skupno: škof                      Moski average: 0.8762    Zenski average: 0.9016     Razlika: -0.0254
Normalni: špediter                  Moski average: 0.9278    Zenski average: 0.9433     Razlika: -0.0155
Mešani: špediter                  Moski average: 0.9215    Zenski average: 0.9250     Razlika: -0.0036
Skupno: špediter                  Moski average: 0.9246    Zenski average: 0.9324     Razlika: -0.0078
Normalni: športnik                  Moski average: 0.9035    Zenski average: 0.9423     Razlika: -0.0388
Mešani: športnik                  Moski average: 0.8858    Zenski average: 0.9189     Razlika: -0.0331
Skupno: športnik                  Moski average: 0.8947    Zenski average: 0.9141     Razlika: -0.0194
Normalni: žongler                   Moski average: 0.8858    Zenski average: 0.9272     Razlika: -0.0413
Mešani: žongler                   Moski average: 0.8866    Zenski average: 0.9048     Razlika: -0.0182
Skupno: žongler                   Moski average: 0.8862    Zenski average: 0.9069     Razlika: -0.0207
Normalni: župnik                    Moski average: 0.8903    Zenski average: 0.9296     Razlika: -0.0393
Mešani: župnik                    Moski average: 0.8993    Zenski average: 0.8850     Razlika: 0.0143
Skupno: župnik                    Moski average: 0.8948    Zenski average: 0.9145     Razlika: -0.0196
Calculated total average difference -0.0157282589661314
Calculated total mixed average difference 0.005482502379950055
Calculated total mixed and regular average difference -0.00393206489530015
